"","Tcm_ctr1","Tcm_ctr2","Tcm_ctr3","Tem_ctr2","Tem_ctr3","Tcm_irr1","Tcm_irr2","Tcm_irr3","Tem_irr2","Tem_irr3"
"Mir26b",0,1.284748554,1.280656224,2.127804271,1.545870689,1.84661646,1.318063803,0.822015656,0.735256068,1.363111258
"Cnot9",3.667094912,3.202307693,3.719147617,3.435199844,3.55557535,3.298567146,3.167820239,3.929821872,4.041213771,3.387658251
"Rnf25",1.900409978,2.900676735,2.757679735,4.081246803,2.001043725,3.107005472,2.513108318,2.907499821,2.49442429,3.152825853
"Bcs1l",4.336726487,3.20646029,4.983001004,3.651002304,4.25346971,3.750691675,3.483748902,3.721986654,4.066175456,4.67082949
"Cyp27a1",3.848926778,1.195361879,1.684827305,0.248213937,0.04682723,0.961692399,0.942573609,0.234637883,0.296392135,0.194544677
"Stk16",19.02071299,15.52070003,16.01451343,16.27447906,19.67265508,16.64460632,11.66164481,17.59603025,14.45022026,13.8726368
"Tuba4a",27.48840099,22.6542324,43.8744009,37.28422201,30.95808496,27.68497593,26.31779258,30.48247309,31.84327348,41.86848531
"Atg9a",2.898860247,3.643010652,2.738437698,1.509587697,1.831264298,1.906674135,2.385582709,2.522771874,1.256881238,2.135985842
"Ankzf1",5.418269394,4.668730444,4.479376951,4.323526572,2.554022459,2.233954277,3.176684932,3.118480011,1.856681587,2.505566879
"Zfand2b",12.86627536,20.1865686,22.69044724,15.42551136,18.9495219,9.009858124,11.48888724,11.87937505,15.37286397,14.23714283
"Cnppd1",15.97589125,20.8287379,16.17224861,17.35638702,16.35373784,17.01667448,14.32097811,15.13393497,13.94264694,16.85606761
"Abcb6",0.920516377,1.29125361,1.000208722,0.989832999,0.645743452,1.225512189,1.321400674,0.70755778,1.057900081,0.465873468
"Dnajb2",2.993055577,3.591126059,6.329505833,3.73674575,3.428702459,1.443854153,1.688915609,1.592487529,2.877978196,3.304056244
"Dnpep",7.540411419,8.844466123,9.967932851,8.516881743,8.011499728,5.961750217,6.763188404,5.968536659,7.400145357,6.844362337
"Gmppa",6.983106768,6.000927591,8.041814517,6.052685993,7.092525794,8.11874478,8.014009725,7.128481977,7.904763342,7.561820531
"Chpf",7.593797529,12.7016331,12.8127777,16.28686224,12.3016164,9.184096,10.8749303,10.70406967,11.34146836,14.351643
"Stk11ip",3.037692314,3.429409786,4.538239918,2.804715117,2.504896643,1.801572963,1.902341216,2.27791648,0.77888675,2.499511596
"Farsb",1.686072084,1.478159159,1.656404223,1.518287788,1.618024253,1.925430216,1.735433019,1.66329818,2.178599852,2.072304662
"Mrpl44",7.096710063,10.69503466,12.08483648,13.09493398,12.19257565,8.105069665,8.408848828,12.33604004,12.68434113,11.59783006
"Wdfy1",0.794721883,0.996522636,0.964175602,1.354969701,1.27874025,1.28926874,1.176127802,1.112791558,0.953892958,1.49975694
"Cul3",1.420719606,1.083393405,0.608548149,0.643606722,0.599391967,0.995063251,0.623358108,1.358131428,0.749385503,0.607246419
"Mff",5.739751858,5.77204992,6.212754114,7.70337865,8.435875267,5.727067045,5.574683886,6.110301435,8.485896673,8.277537095
"Agfg1",2.018586396,2.322479732,0.506346979,1.026700047,0.362394348,1.742613345,2.52397469,3.056823537,0.656367978,0.636597259
"Sp100",10.07630617,12.28788743,13.84863326,20.07403705,18.99754374,16.96639343,15.57567007,17.45337586,19.24130984,20.21689422
"Sp140",2.513681855,1.732195464,1.962133948,1.292387387,1.160701049,1.578561137,1.269868591,1.411194366,1.328021288,1.240540106
"Cab39",4.55631395,5.575891817,1.004747678,2.001175834,1.47553414,2.841470232,4.467849961,6.020517172,1.327637019,1.272191843
"Itm2c",9.919849739,9.549532878,10.70484479,13.476802,12.11755358,17.32949625,17.52873778,10.33872418,18.76567239,14.78053243
"Snora75",1.924459432,2.955887651,3.764936718,1.869828001,0.658641647,3.203314267,1.347794566,6.304180221,6.421973427,4.35580665
"Ncl",34.90111124,31.14705822,34.81575856,43.37111329,33.1271918,35.34838312,33.51905737,41.3698051,38.75577035,42.63436374
"B3gnt7",1.395422131,0.906454468,0.31009996,0,0,0.154187032,0.022010889,0,0,0.151754364
"Cops7b",0.669082609,1.112992543,0.966345878,0.614048608,1.52137338,0.947005797,1.131696592,0.819107094,0.875880179,0.93664981
"Pde6d",0.875649434,0.911407807,1.267732052,1.407148541,1.453690212,1.068660424,0.95313212,0.759189957,1.259837417,1.037253291
"Ptma",159.060699,109.0009417,135.2520086,127.6862681,113.574839,106.1094838,102.1553995,122.5858939,115.2592724,118.7075484
"Eif4e2",4.065392489,4.170078674,3.980660247,5.621566805,4.405513325,3.035886101,3.438423,4.391661819,4.703425459,4.249453395
"Atg16l1",1.799281924,1.521604192,1.641218452,1.565158962,1.973195538,1.377567956,1.763319088,1.010384407,0.723678552,1.743085185
"Dgkd",2.925130589,3.014169366,1.594207537,1.047560504,1.106025781,0.99337113,1.135545229,1.341252176,0.455437796,0.796015994
"Gm19582",0.966874267,0.939632468,0,0,0,0,0.094048624,0.342147125,0,0
"Arl4c",26.37014972,51.95983438,22.37031196,50.31209701,45.64063635,57.21646621,77.04852927,106.54635,40.66381175,46.36124295
"Cops8",8.050875084,11.13853809,12.25454885,15.42252497,13.0604265,9.407745374,9.718891848,12.77029341,13.26621178,12.56009032
"Ube2f",2.233212254,1.712495306,1.586856988,1.805403443,1.80191976,1.787851676,1.693096645,1.845363618,1.928989615,1.633748462
"Scly",0.598852369,0.876011152,1.002480435,0.53193937,0.376587008,0.601554751,0.771604683,0.919817853,0.567119624,0.536739795
"Hes6",25.06457827,30.9837521,33.5766417,23.18284793,29.16550763,20.61600927,21.49537229,18.64328936,26.65159418,25.67210645
"Ilkap",4.627771619,4.929151094,5.199602829,4.696431947,4.523888927,3.062242643,2.82120056,3.798521556,4.65981362,4.244416924
"Traf3ip1",0.515435985,0.541906577,0.347348581,0.625515584,0.832119165,0.38945115,0.480969129,0.245261588,0.228991929,0.386092287
"Asb1",1.104659518,1.006833819,1.111076522,1.875486412,1.297018461,0.813526783,0.590588916,0.643220274,0.752525025,1.226819217
"Ndufa10",3.08236544,3.778305746,4.278518439,3.898700223,4.239083104,3.742025492,3.502734418,4.028429428,4.819674448,5.141995734
"Gpc1",0.55170259,1.503025724,0.46703183,1.213618928,0.837357677,1.272969713,1.063634737,1.243062975,0.643522558,0.811269923
"Rnpepl1",6.513967069,11.47294891,3.255176293,1.456400478,2.577731817,3.062876689,7.379925585,10.71791067,2.110355713,2.704924607
"Dusp28",4.85519291,5.493955672,8.454091429,7.800120982,10.15971715,5.887053161,6.067622924,5.346397361,8.03223038,10.85648634
"5033417F24Rik",0,0.128098096,0.556363848,0.890299336,0.486255233,0.281816504,0.206516909,0.029271609,0.087273797,0.703826822
"Gpr35",1.427925389,0.438941592,0.611580305,0.246907228,0.733549226,1.30649995,1.370523685,0.159959136,1.037889262,0.107623134
"Capn10",0.781104122,1.271868869,1.677049817,1.641515669,1.222038546,0.666117466,0.677200701,1.186325853,0.337836957,0.825610411
"Mterf4",2.633969308,2.10100938,3.406106255,1.96913132,2.69461054,3.916117382,1.650872456,2.438462551,3.725260859,3.352379513
"Mir6902",5.998900886,1.023784004,3.741917404,6.711726362,12.31865705,2.452537486,5.951881861,4.003044993,6.51007977,4.224224991
"Ppp1r7",1.537255883,1.87709329,1.994765451,2.297984856,2.172398414,1.752224196,2.088139009,2.119524636,2.04949789,2.040373237
"Stk25",1.759681705,2.142590375,3.367313877,2.677460153,2.54181947,2.407775297,2.152079862,1.956184165,3.146067283,2.944083024
"Dtymk",4.591786114,4.968362476,5.515483536,4.384376054,4.256416222,4.607309899,4.256843308,6.171631596,6.036657365,5.502911752
"Ing5",3.223228156,3.592153273,2.948114829,3.722073675,3.605497413,2.797800149,2.346091071,1.759271529,1.825133904,2.329597248
"Atg4b",2.042467948,2.417998544,2.587311298,2.669412091,2.570127113,1.765832006,1.969091814,2.018135904,2.028309888,2.354655531
"Pdcd1",1.016699117,0.695886683,1.573744858,1.427968864,1.922709894,0.830896872,1.176257935,1.149075854,1.785120617,1.862092823
"Fam174a",3.503374364,2.597253655,2.9909962,2.859648317,3.651657425,4.478015078,4.131377348,1.905210324,3.90833189,3.204788128
"St8sia4",1.737431075,1.231872684,0.980233414,1.089504236,1.029338835,0.627591374,0.77410882,0.52038355,0.562723831,0.629430145
"Ppip5k2",1.775574252,1.181212559,0.867612557,1.343183884,1.104110431,1.33813173,1.159623376,1.322942356,0.861591317,0.86676925
"Zcchc2",0.274890668,0.787724531,0.338016525,0.393978049,0.231189719,0.663930876,0.273488656,0.653342037,0.568165427,0.407272759
"Vps4b",5.793390129,6.287116775,5.965102031,7.655042671,8.618307192,7.544433834,5.802459272,6.100387485,8.234539262,7.408423563
"Kdsr",0.426925268,0.674649213,0.740692764,1.042627615,1.008299199,0.831969294,1.047630635,1.244323784,0.883815154,1.033669851
"Nifk",8.607234738,7.10406773,8.760056183,8.368552636,6.659128659,7.531156498,7.505176719,8.605647883,10.32225732,8.770725396
"Tsn",11.2030298,8.754616218,9.342611661,9.574322169,9.745656161,9.200433101,9.33617336,10.84607412,11.28949668,10.0691317
"2900060B14Rik",3.822676236,1.560051816,1.76713927,5.358370739,3.164099502,2.802899983,1.636881184,4.72614521,3.314222428,4.012621884
"Tmem185b",15.58921175,15.34419236,20.57620922,17.74049276,20.27130597,14.28446762,15.35329632,16.05754025,20.02080056,19.85778935
"Ralb",1.905733756,0.59272018,0.837643484,0.601086198,0.667344921,1.542123227,1.463054643,0.490254046,1.099295581,0.30794168
"Tmem177",4.196110305,5.042378419,3.495500481,2.988036854,3.195012553,2.832936701,3.631304187,4.584526122,3.846075328,4.305798266
"Tmem37",3.634090809,5.781368493,6.292767638,10.34874349,9.478593752,31.48554714,27.06714272,32.19909043,58.475251,63.62339093
"Dbi",9.192520139,5.488885988,7.659963012,8.838511249,8.988507636,8.409778127,8.260080572,8.558842331,11.8064583,10.51580007
"Marco",0.607833003,0.289423461,0.947627636,0.185389841,0.518636819,2.992751017,2.958996386,1.158143225,2.345140554,1.085663174
"Insig2",1.312533539,1.639001918,1.407873729,1.682963793,1.142417983,1.819299178,1.864016781,1.348580773,1.248297479,1.535312449
"Ddx18",6.178677202,6.460410973,6.752057505,8.779635345,6.632609791,5.956286224,4.739442703,7.660918783,6.004634509,9.410491271
"Actr3",42.15997041,37.96358024,37.04802713,49.19069148,45.96392939,40.70347754,36.75142808,35.12575039,40.96009688,40.61240008
"Ubxn4",4.259019186,4.648747373,3.693381451,5.599793239,5.953737372,4.439052782,4.289076009,4.357545652,5.018799998,4.681689618
"Dars",3.128941086,3.002072056,2.576657794,3.587388506,2.706157137,3.720207007,3.286611817,4.161394901,3.444608866,3.963844659
"Mcm6",6.589595865,7.621499089,7.846146195,10.4854045,11.87310364,8.180174997,6.827077547,8.70228863,9.166192316,11.50321862
"Cxcr4",6.487895542,3.968131798,3.455739017,1.479590393,3.133895767,2.387427385,2.320049791,6.227847554,0.97675043,3.461315074
"Cd55",12.49549286,14.83489698,15.28056458,2.647980555,1.698026651,3.04043388,2.331591404,3.174719797,3.431639317,3.365823881
"Yod1",1.714361664,0.583910179,0.263161013,1.739318106,0.202430213,0.532519109,0.88901829,0.410696104,0.527323868,1.029796439
"Fcmr",32.4532221,27.33448456,56.25546885,1.937437334,2.58343617,0.489298152,1.274224215,2.806003321,0.008265128,0.286028327
"Eif2d",1.059356924,1.797150009,1.83120691,2.269447544,1.871883898,2.648926651,2.791949524,2.886480233,3.761261936,4.39949779
"Dyrk3",1.182660404,1.013188162,0.739971307,0.34890048,0.39027815,1.452173058,1.216478691,1.745820501,1.894537269,2.997901466
"Ikbke",3.04339426,3.794290051,3.862346434,3.694011056,2.892643626,6.850152651,7.470506414,8.310772205,6.868773209,9.825058904
"Rab7b",0.840257341,0.308685519,0.548654291,0.263737938,0.402049686,0.803194073,0.441523037,0.148912539,0.576401903,0.316249966
"Ctse",1.203392419,3.587280438,2.257879546,2.393887053,1.818510472,0.418928062,0.259006624,0.730643755,0.633927768,0.496784432
"Slc41a1",2.215473931,1.807712687,2.181903136,2.157870096,2.330053068,1.514953474,1.31991389,1.125673898,1.068270798,1.182696034
"Slc45a3",1.144842927,0.543337473,1.001676798,0.387817546,0.67867262,3.023235455,2.407545218,0.714536148,1.753235618,0.431684081
"Nucks1",3.340849037,3.178542054,1.107637522,1.91555398,2.082301645,3.755459913,4.873636491,4.23125982,1.743291719,2.189569257
"Rab29",8.436872282,6.528310052,8.629280505,8.917036392,10.77592505,11.17992875,8.727053098,6.973974635,12.59718826,7.088106341
"Elk4",1.131041272,1.362534258,0.988173312,0.924894127,1.255873112,1.102060011,1.514355477,1.030121995,0.505685793,0.874180631
"Nuak2",4.298561612,3.218937761,6.230540413,0.628902007,0.373342803,1.593631782,1.66088337,0.810195699,1.372579625,0.762953958
"Rbbp5",2.862115648,1.849456727,2.4167945,3.810467301,3.212027363,2.593784526,1.445235183,1.783721197,2.857394687,3.147593068
"Tmem81",2.177194457,3.126576875,2.393923771,3.23640354,1.117709409,3.516999813,1.729343463,2.087442247,1.132375701,1.153836915
"Mdm4",1.96795593,1.808639942,1.257359444,1.773251303,1.478311252,4.660169229,4.30216782,5.802786595,2.597364109,3.534606545
"Ppp1r15b",19.65042119,15.37267585,13.61547575,18.1601175,12.85452631,14.17895661,14.70554069,18.19624866,8.351224654,14.74285041
"Zbed6",2.525281278,1.147216055,0.130444313,0.460556796,0.74792725,0.671755538,0.912930951,0.627962829,0.058248766,0.115702473
"Zc3h11a",5.338033025,3.862724216,3.62756463,3.6150674,3.266593045,3.611993562,3.733524691,4.717101572,2.91819159,3.181791267
"Snrpe",21.95990738,14.76230312,17.07175977,21.34038396,17.85479442,17.58654953,17.27379988,27.75193645,22.45120798,24.53766557
"Lax1",13.02763668,19.0695025,27.57653389,25.02506779,23.86163698,14.98271895,13.48533113,16.31261147,18.90747437,22.23066454
"Btg2",115.3311344,109.7232495,123.143961,154.4731507,156.8074728,93.65985002,94.36382727,84.70270412,118.545076,148.738174
"Chil1",0.875982396,1.115770259,0.655364545,0.141193607,0.251659355,1.991368362,2.040315353,0.645825441,0,0.028944406
"Ppfia4",1.309293671,0.417527286,0.61736941,0.128219545,0.553160768,0.83437182,0.557914463,0.356322008,1.00513067,0.067848845
"Cyb5r1",9.800080852,5.426618286,11.79417677,6.710697815,7.120457434,12.74952241,13.15356037,8.3260887,10.53070167,7.512509944
"Adipor1",19.15162625,20.17356868,21.53253793,16.98046763,22.07041319,20.48452998,20.94228414,14.67088029,18.13289382,17.70563267
"Rabif",7.392147422,6.70511971,6.50037058,9.331548363,8.633126619,6.844258358,6.217581358,6.944103378,10.05852716,8.406672918
"Ube2t",0.617924377,1.280539169,1.334651817,1.099402233,1.138610136,0.929949917,0.61243713,1.319350012,1.119028714,1.05561398
"Arl8a",7.830875206,7.900673169,1.36444254,2.244995693,0.987648698,2.92218495,7.856475161,7.036939023,0.718962017,1.216376453
"Timm17a",2.926793282,3.386806446,2.659537938,4.437318855,3.86543997,4.192121445,3.939282792,3.732040811,4.030456798,4.948858899
"Csrp1",1.973827093,1.395085501,1.153116048,0.63034019,0.954356842,2.449880254,2.564431359,1.746131728,1.280809428,0.83312542
"Phlda3",0.54277663,1.114470416,0.620384161,0.134838491,0.595025331,46.89703034,38.92655561,43.06185396,63.6564142,60.22289973
"Lad1",0.399248654,0.266621267,0.126979952,0.021465642,0,0.812071124,0.468048971,0.259045965,0.045210727,0.092984926
"Tmem9",0.318141247,0.785504706,0.889484577,0.67924359,0.702263667,0.489809169,0.45979308,0.452224992,0.831972538,0.921757223
"Kif21b",1.600736536,3.09312655,1.737114963,1.675343424,1.600318326,1.241670862,1.498452754,2.562398514,1.394031413,1.145966845
"Ddx59",0.503925672,0.797702483,0.807408261,0.803921952,0.826259436,0.891053707,0.615816695,0.687820477,0.753336135,1.229810646
"9230116N13Rik",1.526912249,0.557532391,1.02090048,0.29483137,0.79602618,1.275459482,0.820681236,0.801336017,0.999994495,0.305414079
"Zfp281",13.39618713,10.88857434,6.869765057,11.23156922,11.3600346,14.43387424,16.82814237,15.4440997,13.06614574,8.829052993
"2310009B15Rik",1.629270275,1.130156634,0.938797273,0.677773383,0.647551582,1.966058797,1.426323664,2.42947543,1.685402171,2.232432896
"4930596I21Rik",0.30566367,0.164732058,0.47893806,0.52576559,0.660711545,0.49328221,0.366174859,0.424527256,0.288063869,0.182062314
"Zbtb41",1.034877778,0.871695077,0.388390956,0.672688301,0.75998515,0.493459311,0.94827821,0.730148355,0.52626571,0.565781253
"Glrx2",0.953519169,0.98201048,0.769261872,0.947336896,1.101593416,0.788938284,0.916742058,0.727236923,0.880429757,0.912856735
"Rgs2",34.93887216,13.29277981,20.60226498,12.56464232,13.80543066,20.47093122,21.67783252,9.22154794,16.34537441,8.418427061
"Rgs1",7.755596443,3.895301395,5.888585254,8.695604325,7.808534718,17.55897615,9.847247654,11.48932636,11.17630853,9.929174224
"Rgs18",2.56594309,0.704570494,0.639174266,0.308023352,0.365751207,0.495709117,0.53966872,0.312204338,0.239882691,0.119668384
"Tpr",4.902278802,5.290919366,3.626111102,5.418171958,4.630193792,4.935633051,5.056879275,4.040686788,3.501838699,3.289028931
"Ivns1abp",24.9485624,17.50455412,20.81936357,19.16561344,16.86570549,15.46105825,16.29361054,14.96842457,13.52227058,14.19212769
"Trmt1l",3.800411052,3.627831501,3.000332816,2.719514528,2.788864845,2.635975082,2.482027169,2.844076113,2.71128778,2.666473265
"Rnf2",3.592115184,2.628900876,2.104024673,2.993896701,2.344371396,3.410569118,2.944346847,3.02246537,2.776696344,2.756429601
"Mir7682",21.18232589,1.882821157,0.750729511,1.559166923,6.041333725,6.185710308,5.408606641,6.424949957,0,0
"Tsen15",0.882375627,1.085602059,1.38508983,1.133655278,1.24639902,1.241048357,1.282290854,0.586859617,1.235258461,1.053049157
"Arpc5",93.54893778,96.73010325,76.10769109,103.543077,106.3554254,99.99568536,93.57234181,84.41757073,111.2717557,95.87988515
"Smg7",2.044833414,1.717596803,1.320820593,1.54238828,1.770280007,1.523638192,1.322540868,1.642165713,0.652713536,1.238614787
"Rnasel",1.650305905,1.515978981,1.27277979,1.842738036,1.863469313,1.601873632,2.725922707,1.962907756,2.763835975,1.66404414
"Glul",10.06539509,4.37261149,9.866028888,5.906261407,7.837364176,13.44474888,15.09843434,6.179826291,15.95222492,6.073603773
"Ier5",67.31660403,50.69501712,65.57929349,47.74853513,45.9589023,70.91781863,68.85595886,67.25506605,79.5390259,78.78735912
"Mr1",0,0.832804813,0.888095566,0.779902668,0.810399249,1.384091465,1.203041857,0.822520528,1.965085805,2.118073593
"Qsox1",0.856321281,0.796106138,0.713335693,1.167108178,0.929412543,0.586856175,0.787718829,0.445933001,0.674175254,1.126441464
"Tor1aip2",2.831173794,2.3845354,1.668998316,2.558163321,1.987799939,3.381675081,3.0671702,3.390649773,1.865370656,2.466723895
"Tor1aip1",2.04717526,1.911286115,1.599956654,1.65010447,1.476154096,2.211936628,2.168178162,2.336933977,2.315711456,2.084799472
"Soat1",1.33919688,1.307628309,1.362035888,0.837918787,0.765946797,2.109195322,1.816608265,1.277521069,1.413299145,1.194151181
"Fam20b",1.558880947,2.148797791,1.225583743,1.660125432,0.916385639,1.668677529,1.413875715,1.568967868,1.261082152,1.39848728
"Tor3a",3.842998878,5.693963468,6.638418,4.244707905,4.176173889,8.888193159,7.296887645,5.010701992,5.279379637,7.133988016
"4930523C07Rik",5.053332332,5.838621837,7.386088699,5.51929858,5.259016843,4.406401314,3.894110511,4.886929923,5.254438481,5.755221243
"Cacybp",19.0923626,20.18017355,14.50996053,29.80183852,22.09989034,16.66217221,15.57771058,18.66515519,20.47543673,19.56983642
